Lifetime,Avg_class_frequency_current_month,Age,Contract_period,Month_to_end_contract,Churn
9,3.4310935375066243,30,12,11.0,0
2,1.2086633962353188,27,12,11.0,0
1,0.8691450215430608,23,6,6.0,1
4,3.1581083483383394,28,12,12.0,0
2,2.224505710312076,26,1,1.0,1
2,1.2039871889009115,25,6,3.0,1
13,0.2258798841725367,31,6,6.0,0
3,3.855104316170756,26,1,1.0,0
0,1.134766999366593,34,12,12.0,0
0,2.5132877868720107,25,6,6.0,1
1,0.9587060543317912,35,6,6.0,0
14,2.6289318059371145,27,1,1.0,0
4,2.836455259119332,29,12,10.0,0
1,3.2220571662814708,32,1,1.0,0
3,0.5526378991699259,31,12,12.0,0
1,1.3800446634007382,25,12,12.0,0
5,2.603395576563814,27,12,12.0,0
1,0.0541583722520256,32,12,9.0,0
4,0.0,32,6,6.0,0
5,0.9802349880377248,31,1,1.0,1
6,0.0427397248009584,26,1,1.0,0
0,2.910933669513476,33,6,5.0,0
10,2.3937434150543737,29,12,12.0,0
2,2.8225989029252805,34,12,12.0,0
1,0.0,27,1,1.0,1
2,0.8921662897867288,33,1,1.0,0
2,1.7365018916344137,28,1,1.0,0
8,3.189812250697424,32,12,12.0,0
2,0.5568948589543106,31,1,1.0,1
0,1.0144941730354742,27,1,1.0,1
0,0.4700144165664834,29,1,1.0,1
9,1.7898822321053554,29,12,11.0,0
0,1.8314005799133923,27,6,5.0,1
2,2.3923146852267267,28,12,11.0,0
1,0.1025605423802833,32,12,11.0,0
2,1.164569401778136,35,6,6.0,0
1,0.9153967686402616,26,1,1.0,1
4,0.6218115255976981,33,1,1.0,1
5,1.8341133123347435,30,12,12.0,0
0,1.8331497443554503,29,1,1.0,0
1,1.775902276499448,24,1,1.0,1
4,1.730921512336502,30,1,1.0,0
0,2.0020464502092894,26,1,1.0,1
5,0.8413566016638754,28,1,1.0,0
4,0.5630175891024572,28,1,1.0,0
0,0.0,27,6,6.0,1
5,1.4765263895666385,31,6,6.0,0
1,2.8586028809329456,28,1,1.0,0
0,1.366401230568217,28,1,1.0,1
5,1.2454049715888376,28,1,1.0,0
7,2.8181027954397995,28,12,12.0,0
6,2.5502147508228603,35,1,1.0,0
0,2.9715322859413886,27,12,12.0,0
1,1.1489517762582384,31,1,1.0,1
1,1.5739220905932834,29,6,6.0,0
4,3.2605239324567057,28,12,12.0,0
1,0.487837668559983,31,6,6.0,0
6,2.422942865337538,35,12,11.0,0
1,2.8117122585718954,28,1,1.0,1
1,3.3081016127255203,32,1,1.0,0
0,2.6025437349470897,23,1,1.0,1
1,0.5227021667656518,30,1,1.0,0
10,1.3132338234726102,28,1,1.0,0
1,1.2119447135508397,33,1,1.0,1
4,2.383973095641663,26,12,12.0,0
9,2.069929419038643,30,1,1.0,0
4,0.1226018825357128,31,6,6.0,0
1,0.0,29,1,1.0,1
12,1.6321468810941746,28,1,1.0,0
0,0.7289732420770785,23,1,1.0,1
0,0.3725672474641737,31,1,1.0,1
2,3.0562606790859626,33,6,6.0,0
3,2.229358365782773,27,6,6.0,0
1,3.087981737835504,36,12,12.0,0
4,0.8224682181057131,25,1,1.0,1
0,0.6446098718764732,30,1,1.0,1
13,2.687198751984821,32,6,6.0,0
2,1.4133071873290004,30,6,6.0,0
2,0.8899928816241164,32,1,1.0,0
3,0.8213558739889518,31,1,1.0,0
5,2.67276060154316,32,1,1.0,0
3,0.9504763708915374,31,12,12.0,0
3,2.6204934084026967,25,12,4.0,0
1,3.5391661764974582,33,12,7.0,0
1,1.7177195488074075,23,1,1.0,1
2,2.4859194618255374,29,1,1.0,0
1,0.0092440811667241,25,1,1.0,1
0,1.117607470332343,25,1,1.0,1
6,1.3388441144466376,31,1,1.0,0
1,0.4280222570492068,25,1,1.0,0
1,2.8484248968636305,32,6,6.0,0
9,0.0067906227103982,30,12,12.0,0
4,1.9402399999484667,24,1,1.0,1
5,1.837224131719688,31,1,1.0,0
4,1.5775924037750269,26,1,1.0,0
3,1.154683076817441,28,12,10.0,0
10,2.301678525899823,27,12,12.0,0
1,3.146769581887094,25,6,6.0,0
3,3.8461698126981614,34,12,5.0,0
1,0.0,29,6,5.0,1
8,2.768481199428075,23,1,1.0,0
3,1.7730448190019337,29,1,1.0,0
4,1.79001157120151,33,1,1.0,0
1,1.0272083050244312,31,6,5.0,0
2,1.9415131754944928,37,1,1.0,0
1,1.7111613327981918,30,1,1.0,1
1,2.607832751381053,26,1,1.0,1
0,1.9237763178351936,28,1,1.0,1
2,0.3352798872997794,27,6,5.0,0
20,1.7182997413655363,32,1,1.0,0
2,3.829655833474553,34,1,1.0,0
5,2.5248237958931194,24,12,12.0,0
9,1.2735031547492248,34,12,10.0,0
1,2.6079459962702183,33,12,6.0,0
1,0.0,27,12,12.0,1
1,1.6718439555730482,34,1,1.0,0
3,3.704629561648976,29,12,11.0,0
3,1.6197790355505233,27,1,1.0,0
4,1.4903795706259548,29,12,11.0,0
7,3.6155419808255367,27,6,5.0,0
2,1.3778934251566108,27,1,1.0,0
9,2.882061943212022,27,1,1.0,0
5,3.2434118858397034,29,6,6.0,0
0,0.7869952865156074,26,1,1.0,1
1,1.34011464522016,22,1,1.0,1
1,1.0059759153474512,28,1,1.0,1
7,2.042311257169924,31,12,10.0,0
6,1.3414106537476451,30,1,1.0,0
0,2.287135295859948,24,1,1.0,1
2,2.266767570506369,30,6,6.0,0
3,0.4556341767301499,31,1,1.0,1
1,0.8532823848631869,30,12,12.0,0
3,2.200318681692613,27,1,1.0,0
18,1.8265976268761823,32,6,5.0,0
1,1.1885823360398224,34,1,1.0,0
1,0.9908162705197708,29,1,1.0,1
0,1.5802841352817418,24,1,1.0,1
3,2.594622598829035,26,1,1.0,0
0,0.0,25,1,1.0,1
0,1.4874494490793062,23,6,6.0,1
1,1.0729988661372651,32,6,6.0,0
4,3.797594119467672,31,6,6.0,0
4,0.3928425088367262,30,1,1.0,1
5,0.0,26,12,12.0,0
2,0.8661419913020734,32,6,6.0,0
0,0.3377739100328601,28,1,1.0,1
1,1.6156470236317668,28,1,1.0,1
2,1.5843158272716689,27,1,1.0,1
7,1.4594422920062808,30,12,2.0,0
12,1.3650743004080923,33,6,3.0,0
1,1.380961289930868,31,1,1.0,1
1,1.4594552529893714,34,1,1.0,1
2,0.0,31,1,1.0,1
1,4.273456886174982,23,6,3.0,0
2,2.2878754902483065,27,6,6.0,0
0,1.4669896281486037,35,12,11.0,0
4,1.2257385716346785,27,12,10.0,0
2,0.3469880577143693,34,12,12.0,0
6,0.6533107873295556,27,1,1.0,1
1,0.575407252971269,25,1,1.0,1
24,1.6959973913801398,26,1,1.0,0
26,1.7503012803414824,30,1,1.0,0
7,2.6188911371004155,34,1,1.0,0
0,2.4819149274651746,34,6,6.0,0
2,1.822569193691037,31,1,1.0,0
10,3.65941384354394,35,6,6.0,0
2,2.232870881436212,27,12,12.0,0
8,1.5787380483152962,30,1,1.0,0
0,1.864234974678805,20,1,1.0,1
5,1.945825779531037,29,12,12.0,0
1,0.0802991222686166,27,1,1.0,1
9,1.47315854436562,24,1,1.0,0
5,1.5342271402081549,29,1,1.0,0
20,1.3804591370624548,30,6,6.0,0
0,0.3361389976156263,24,1,1.0,1
2,0.0,25,1,1.0,1
1,0.7699536559678695,28,1,1.0,1
15,1.6893980785780187,29,6,6.0,0
12,2.135284326927013,32,1,1.0,0
2,2.0648993614928948,32,1,1.0,0
2,2.3453044115849058,30,12,7.0,0
2,2.066672629757321,29,1,1.0,0
5,1.3020230168345306,28,6,6.0,0
1,1.4789410847080142,26,6,6.0,1
1,2.263137296019024,26,1,1.0,1
5,0.5633126938853633,32,6,6.0,0
2,1.1171436187531387,30,6,6.0,0
0,1.5678808635472592,25,1,1.0,1
1,1.8202725911719968,33,12,12.0,0
5,2.8579675464711487,31,1,1.0,0
0,1.6227287369455516,24,1,1.0,1
1,3.2634837996877883,34,12,10.0,0
7,3.426624587962169,28,6,6.0,0
3,1.8899837384269949,24,6,6.0,0
1,2.3250360148898666,30,6,6.0,0
1,1.2409109271247032,31,12,10.0,0
6,1.7660585879309665,35,1,1.0,0
1,0.0,28,1,1.0,1
1,1.0875966282689942,31,1,1.0,0
4,2.0398918755636304,32,6,6.0,0
0,0.6865251731843901,25,1,1.0,1
5,1.4328988483026543,28,1,1.0,0
0,0.7331401907485009,27,1,1.0,1
2,2.26724085798868,31,1,1.0,0
12,1.5207731544472318,30,1,1.0,0
1,1.5636751825988524,29,6,6.0,0
5,1.9731801985824025,29,1,1.0,0
3,1.3607883927495583,26,1,1.0,0
2,3.13796001017942,24,1,1.0,0
2,2.3676474343397924,29,1,1.0,0
2,0.2826620874464241,29,1,1.0,1
2,1.0876748613318534,25,12,12.0,0
12,2.2735362846807816,33,1,1.0,0
4,3.0248399558863617,28,1,1.0,0
1,1.4205762804713291,22,1,1.0,1
1,1.0176358712400422,27,1,1.0,1
1,1.1353422739039891,23,1,1.0,1
2,1.002298541581715,30,1,1.0,0
9,1.6322397184862998,29,1,1.0,0
6,0.398128545468232,28,1,1.0,0
10,2.5516916788632127,29,12,12.0,0
0,1.791925212793931,30,1,1.0,0
2,2.1711176162150445,28,6,6.0,0
3,3.2959216496325685,30,1,1.0,0
0,0.0,23,1,1.0,1
4,0.1908438760747323,32,1,1.0,0
0,1.8965753409783823,32,1,1.0,1
5,2.3089472541217884,27,1,1.0,0
6,2.692600842830851,29,12,12.0,0
4,0.6474292151927711,26,1,1.0,0
3,1.3019226068468344,24,1,1.0,1
6,2.5942307582409003,35,12,12.0,0
3,3.8802651640543937,36,6,5.0,0
0,0.6607276673466229,25,1,1.0,1
0,1.0577532652128194,25,1,1.0,1
9,1.3951887151931082,33,12,12.0,0
1,1.0592608497344491,30,1,1.0,1
3,3.3272394755560684,29,6,5.0,0
8,2.0018774962579218,34,1,1.0,0
3,2.11385066191204,36,12,11.0,0
0,0.815280739324405,26,1,1.0,1
6,2.171891585308922,31,6,6.0,0
0,0.9644009664745952,32,1,1.0,0
0,1.3958267498699617,28,1,1.0,1
3,1.4909126652315552,32,12,10.0,0
6,1.6201651108555783,27,1,1.0,0
1,3.0066542147269124,36,6,6.0,0
3,1.1922095035100049,29,6,2.0,0
7,3.4527153787185703,30,12,9.0,0
1,1.3051359096688615,29,1,1.0,0
0,0.7161513850250709,26,1,1.0,1
1,1.155294808117406,36,1,1.0,0
0,0.5782684754872267,31,12,9.0,0
9,2.149540611621696,30,1,1.0,0
4,0.0,27,12,12.0,0
3,3.6184065840632336,37,12,12.0,0
6,2.8169807999808243,33,1,1.0,0
2,0.5242026906126515,36,12,11.0,0
7,0.8160073955555031,33,12,12.0,0
2,3.822225540894817,27,12,7.0,0
0,1.2639436137830606,29,1,1.0,1
5,2.6114374921282426,32,1,1.0,0
0,2.0125435315841864,27,1,1.0,1
13,1.8562817909497,30,1,1.0,0
1,1.4281096800746207,29,12,11.0,0
2,0.5818170821132385,24,12,12.0,0
24,1.0934139492034824,27,6,6.0,0
5,1.7752734316978918,29,6,5.0,0
5,2.9358866076199304,28,6,5.0,0
3,4.131955154349855,28,6,6.0,0
0,0.9338692791433778,24,1,1.0,1
7,3.5917924430454664,31,1,1.0,0
3,2.5071978192990807,27,6,6.0,0
4,1.7300128846324143,31,1,1.0,0
10,0.9005059607979509,33,12,12.0,0
3,1.8692797198747184,30,6,4.0,0
4,0.6332267351886773,27,1,1.0,1
2,2.043980764994937,36,1,1.0,0
2,1.7415387056837188,25,1,1.0,1
1,3.8743812550213903,28,6,6.0,0
3,2.790480515738328,33,6,6.0,0
0,0.304130231918988,34,1,1.0,1
1,2.341763356645451,29,1,1.0,0
3,2.1648813642734965,34,12,12.0,0
9,0.5706731218986523,34,6,4.0,0
7,2.34354176795779,33,6,5.0,0
1,0.2865246896934401,27,12,12.0,0
0,0.4465427243734493,29,6,6.0,0
8,0.8295698107863774,27,6,5.0,0
10,1.5312135307614327,30,12,12.0,0
1,1.5335982093585367,26,1,1.0,0
6,1.5067365743736667,26,6,6.0,0
6,0.6536416088870497,27,6,5.0,0
3,3.4171730961850906,25,6,6.0,0
0,1.4935434619628545,27,1,1.0,1
0,1.2879436773573734,25,6,6.0,1
11,0.0,30,12,9.0,0
14,3.612875726791279,30,6,6.0,0
1,1.857458761824112,25,12,10.0,0
3,0.9516060258683854,27,12,12.0,0
3,0.0,26,6,6.0,1
7,2.190851470021204,33,12,12.0,0
1,3.351649629086127,30,1,1.0,0
12,1.5977662738498175,28,6,4.0,0
4,2.51994867778492,32,6,6.0,0
0,2.0513868672375706,34,1,1.0,0
0,0.5796092319974153,26,1,1.0,1
6,1.0522023984553877,31,6,6.0,0
5,3.5526384626157763,29,1,1.0,0
0,1.6456443160225795,25,12,10.0,0
3,2.0099718567421627,25,12,12.0,0
1,0.0,29,1,1.0,1
0,0.4921178205540082,32,1,1.0,1
1,1.0669960559926168,24,1,1.0,1
2,1.3268412226417936,36,1,1.0,0
4,1.1133519348360676,28,1,1.0,0
10,1.737266674775354,28,12,8.0,0
8,1.6517310058501142,35,1,1.0,0
9,1.367309248451578,25,1,1.0,0
0,0.0054923781012502,28,6,6.0,1
1,3.3411190892776226,33,12,12.0,0
3,0.6219081108485115,31,12,12.0,0
5,1.7363388071066563,27,6,2.0,0
3,1.593046781558149,33,1,1.0,0
1,1.5415316753619943,32,1,1.0,1
6,1.885114790507629,30,1,1.0,0
2,2.4760556306138297,32,1,1.0,0
6,2.665089419155533,31,12,12.0,0
1,2.1171925121596824,27,1,1.0,1
1,1.129857859442232,24,1,1.0,1
1,1.5255570768933504,30,1,1.0,0
2,0.9756105715353138,27,1,1.0,1
9,1.3346114582630828,29,6,5.0,0
5,0.6866204870695771,32,12,11.0,0
1,2.126956860320827,25,1,1.0,1
2,2.7955153832578032,28,6,6.0,0
5,3.218273516393621,28,1,1.0,0
5,3.943235750348962,30,1,1.0,0
1,0.0,30,6,6.0,1
1,2.366013491786344,25,6,6.0,1
1,0.148650599447996,33,1,1.0,1
10,0.9526700785342066,29,12,11.0,0
4,2.0233799068234206,30,6,6.0,0
5,1.5375547013929955,32,12,12.0,0
1,1.106280108055104,25,1,1.0,0
1,0.2285169618726415,29,1,1.0,1
2,3.2690604434298094,32,6,6.0,0
0,1.7233180067396547,25,1,1.0,1
0,1.2989937624733368,32,1,1.0,1
10,2.2486775033807977,28,6,6.0,0
6,0.4485911415242242,33,12,12.0,0
1,3.2093031024991965,31,12,11.0,0
4,2.09376023558467,32,6,6.0,0
1,1.5975996924456313,26,1,1.0,1
2,1.1217262236579628,26,12,11.0,0
7,1.1317497914419257,26,1,1.0,0
2,0.6945519955804805,27,1,1.0,1
9,1.1139186851744307,33,1,1.0,0
0,0.5464700034171489,29,1,1.0,1
11,1.4319938733759936,31,1,1.0,0
0,2.0945651136254715,28,1,1.0,1
1,1.7146472452823731,26,1,1.0,1
0,0.5976294921335052,26,1,1.0,1
4,2.70542884506722,29,1,1.0,0
4,2.504537284981847,27,6,6.0,0
0,0.2579132632306358,25,1,1.0,1
1,1.2309089449351578,29,6,5.0,0
10,2.3872771676614626,29,12,12.0,0
1,0.8543280030357805,26,1,1.0,1
2,2.968503817781418,30,6,6.0,0
2,2.401309724015624,32,1,1.0,0
4,1.9863799819403087,31,1,1.0,0
4,2.792703483036609,24,12,12.0,0
1,1.8083236020471285,23,1,1.0,1
7,1.9082603781608671,28,1,1.0,0
2,0.5707506088427259,24,1,1.0,1
5,3.1323155065536463,27,1,1.0,0
8,1.5415323926463222,25,1,1.0,0
3,0.9552564210887644,26,6,5.0,0
4,1.6188727016957818,30,1,1.0,0
0,1.3016586392583442,24,1,1.0,1
2,0.6605455208657438,28,1,1.0,0
0,1.5243671651780049,28,1,1.0,1
1,2.931548519155269,32,1,1.0,0
6,0.1438529185885907,23,1,1.0,0
2,0.7737985348951207,31,6,6.0,0
2,2.550357107695372,35,12,11.0,0
5,3.762327666183237,31,12,7.0,0
2,2.3813800547708834,29,1,1.0,0
1,0.5187114544874789,28,1,1.0,1
1,1.7781083831303015,25,1,1.0,1
2,3.3176872934923747,31,1,1.0,0
1,0.8037300492436201,26,1,1.0,0
6,1.5714655205498125,28,12,11.0,0
8,2.5914232356235294,25,1,1.0,0
4,1.4903948467347767,33,1,1.0,0
0,2.6467698174213514,26,1,1.0,1
0,1.6896501207972503,29,1,1.0,1
12,0.5098011951845342,30,1,1.0,0
15,3.364224411439716,28,1,1.0,0
1,0.0812102065805597,28,1,1.0,1
3,2.4532154443349885,28,1,1.0,0
9,1.5900285213153431,29,1,1.0,0
2,0.2907976953990341,23,1,1.0,1
2,2.2793855734268345,28,6,6.0,0
0,1.3380290355263602,25,6,5.0,1
2,2.342917413889661,31,6,6.0,0
1,1.7627918889033325,27,1,1.0,1
17,2.4597174791145835,31,6,5.0,0
2,1.076682888586772,32,1,1.0,1
5,2.5485988564025046,34,6,6.0,0
11,1.8717772266031805,30,12,11.0,0
1,3.023193675113093,31,12,12.0,0
2,1.6307002081629935,33,1,1.0,0
2,1.1991633803057884,30,6,4.0,0
7,3.434645868620469,31,1,1.0,0
4,4.095132248636224,25,12,10.0,0
1,0.0,31,1,1.0,0
1,0.1513989604501877,24,1,1.0,1
1,1.3539117300400694,32,1,1.0,0
1,2.3333015379389934,32,1,1.0,0
7,2.8670342208564623,32,12,8.0,0
3,2.6870430665025498,29,6,5.0,0
0,0.9675767804993064,23,1,1.0,1
4,4.1291822055756455,29,12,11.0,0
2,0.3064547776715729,29,6,6.0,0
0,1.2689175007705018,25,1,1.0,1
2,2.445104269504688,32,1,1.0,0
8,3.2572362439582654,27,1,1.0,0
4,3.774651271119165,28,12,12.0,0
2,1.4340264524274953,32,6,4.0,0
0,0.0,31,1,1.0,1
2,1.7240637953471758,34,6,6.0,0
2,2.3781232045807905,30,12,12.0,0
15,1.3203716289772194,28,1,1.0,0
4,1.738444147473586,30,1,1.0,0
13,2.876062849269407,31,1,1.0,0
2,1.1473350309093338,26,1,1.0,0
5,1.3985506840863091,33,12,12.0,0
0,1.4551716324623465,27,1,1.0,1
19,1.033211573544227,32,1,1.0,0
7,1.501684161441657,30,1,1.0,0
10,0.6972114735519419,33,6,6.0,0
6,2.6562693120703464,29,1,1.0,0
1,0.0,31,1,1.0,1
6,3.5904443382122504,28,12,7.0,0
3,1.645836075239368,25,12,12.0,0
2,1.8239565295126208,29,12,12.0,0
2,2.196795629309196,27,12,12.0,0
2,2.3113550078902434,30,1,1.0,0
4,1.2241860776838291,29,6,6.0,0
6,0.8979518006047,27,12,12.0,0
5,1.146473397854574,27,1,1.0,0
2,0.4592912785935489,24,1,1.0,0
17,2.0007454680233474,29,12,10.0,0
6,2.1920769944248844,30,12,8.0,0
2,0.6773486445410194,29,1,1.0,1
0,1.7566272038702082,32,12,11.0,0
4,0.0,25,1,1.0,0
0,0.2635134661196863,36,6,6.0,0
2,0.6283530623200206,29,1,1.0,1
2,0.1165367367207688,32,1,1.0,1
6,2.6695651601506007,33,1,1.0,0
4,2.4192440564493616,29,6,6.0,0
5,2.1192385633974467,28,12,12.0,0
4,1.7644842140815655,29,12,10.0,0
9,1.885118702648645,31,1,1.0,0
8,0.4585673964775591,25,12,11.0,0
4,1.843512054538932,25,12,12.0,0
0,2.0129160654935427,29,6,6.0,1
3,0.3928964439180071,28,1,1.0,0
7,2.1692770112666584,27,1,1.0,0
5,2.097056181790607,33,1,1.0,0
6,1.9772074175601608,25,1,1.0,0
3,1.185675839750598,29,1,1.0,0
1,0.8913150528766658,29,1,1.0,1
3,0.0,33,1,1.0,0
6,1.3224997555522156,31,1,1.0,0
2,0.6029947431841254,24,6,4.0,1
0,0.0,22,1,1.0,1
6,0.7719706614034446,28,12,12.0,0
1,3.3041275529714467,30,1,1.0,0
3,0.0,22,1,1.0,1
2,1.9206865846336747,24,12,12.0,0
3,2.9173792788783124,34,12,12.0,0
4,3.576007676886675,37,1,1.0,0
8,1.579533775197116,33,1,1.0,0
5,2.371022220525738,29,1,1.0,0
1,0.0,28,1,1.0,1
1,1.6534704207274769,38,1,1.0,1
4,1.7772646165283132,32,1,1.0,0
5,3.477328148733241,28,12,12.0,0
5,2.235188124027522,34,1,1.0,0
4,1.9073774704022235,31,1,1.0,0
11,1.3109748096806588,26,1,1.0,0
10,0.4208940801311587,33,6,6.0,0
12,1.522410191075401,29,1,1.0,0
1,1.1644034008760034,31,12,12.0,0
1,2.1290146870422344,29,1,1.0,0
1,0.7305756021959472,31,6,6.0,1
2,0.1839543015998426,26,1,1.0,1
1,2.315428997813373,35,1,1.0,0
4,3.093687696337322,32,6,5.0,0
6,2.3238887301580418,33,1,1.0,0
6,0.4472650318654215,26,1,1.0,1
8,0.989221639025364,26,1,1.0,0
6,2.5103230437588047,27,1,1.0,0
5,0.5241980495753478,31,1,1.0,0
4,2.303929644613667,33,1,1.0,0
1,2.10123895810467,32,1,1.0,0
6,1.6401265833515084,32,6,6.0,0
0,3.046368797355006,30,1,1.0,1
5,1.8940115162862785,27,6,6.0,0
9,2.888705791904333,31,1,1.0,0
0,1.6471004336180963,28,1,1.0,1
1,0.3919918740774016,28,1,1.0,1
13,1.6721829423104977,29,1,1.0,0
1,2.0467844084807574,20,12,12.0,1
0,2.0405746652433856,28,1,1.0,1
5,2.719588028272077,29,12,10.0,0
1,2.8021726436055507,29,1,1.0,0
1,0.4140249497310861,25,1,1.0,1
1,0.9929963451421928,27,6,6.0,0
1,2.080420375990783,21,1,1.0,1
1,0.5691734808709239,24,1,1.0,1
1,2.4538806702413134,29,6,6.0,0
4,0.5473950577661568,31,12,8.0,0
7,1.3607084427586418,31,1,1.0,0
3,1.0217457930695992,31,6,6.0,0
2,1.73963959741732,27,1,1.0,1
0,1.4947189943837826,30,1,1.0,1
12,1.7758646688090178,32,1,1.0,0
1,3.955652489583868,32,12,11.0,0
1,0.6007550158425247,32,1,1.0,1
3,2.36928188627673,26,12,12.0,0
4,2.0643553063729403,30,6,6.0,0
8,3.939824442627673,34,6,5.0,0
13,0.3415933159650753,38,12,12.0,0
1,2.809402137671443,33,12,11.0,0
2,1.540783727352813,32,1,1.0,0
2,1.6600909446645886,28,6,6.0,1
7,2.645681069133856,32,1,1.0,0
9,1.2324568005137349,29,1,1.0,0
14,2.6801194563149258,32,12,12.0,0
6,1.837657496395288,23,6,5.0,0
0,2.463702782900136,25,1,1.0,1
2,2.6617503110722085,29,1,1.0,0
1,0.7680487468149093,35,12,6.0,0
6,1.0890611003372872,27,12,6.0,0
1,2.1299908747433114,32,12,11.0,0
0,1.653354340711663,31,1,1.0,0
3,1.939111783649311,30,1,1.0,0
0,0.4383906511179349,28,6,6.0,1
2,0.3673196672401715,27,1,1.0,1
4,2.3271665552793497,30,1,1.0,0
5,1.962429125546444,32,12,12.0,0
1,1.4770504338824757,29,1,1.0,1
3,1.7289046284246896,24,1,1.0,0
12,3.3645396310178373,32,1,1.0,0
3,1.9461706624674429,29,1,1.0,0
4,3.797062439609829,31,12,8.0,0
3,0.7011471402283354,33,1,1.0,0
2,0.860051596512878,21,1,1.0,1
1,0.7448029215421187,30,12,9.0,0
10,0.8802940372780509,29,12,12.0,0
0,1.1377743448871185,25,1,1.0,1
3,3.332887314068666,32,1,1.0,0
6,2.818220311714498,29,1,1.0,0
5,2.8517544814776383,34,12,12.0,0
0,2.2682187291879488,35,1,1.0,0
1,1.0268850123014692,24,12,12.0,1
13,2.313351732755609,30,1,1.0,0
0,1.7012824129033173,32,1,1.0,1
6,2.82647199586133,28,12,12.0,0
1,1.4597377301362655,29,1,1.0,1
2,0.8021439085705225,24,1,1.0,1
2,1.754216714316772,26,1,1.0,1
4,0.1790630858297635,31,1,1.0,1
1,2.107738571214292,30,6,6.0,0
8,1.4472785544112865,30,6,3.0,0
1,0.0,27,1,1.0,1
5,3.7214447654985423,27,12,5.0,0
6,0.9815165191941008,28,12,12.0,0
8,4.040603809590706,30,6,5.0,0
7,0.4246464401759717,31,1,1.0,0
5,0.3159411239331495,26,1,1.0,0
0,0.0,27,1,1.0,1
1,2.052163482652516,30,1,1.0,1
1,1.1803313499927204,26,1,1.0,1
11,1.6929233194536824,33,12,12.0,0
11,2.3556226682079706,31,1,1.0,0
2,1.31776651342082,28,1,1.0,0
10,0.8156787179492951,32,12,12.0,0
3,3.227194871277994,27,1,1.0,0
3,1.634766448303734,28,6,6.0,0
9,2.744666071486628,30,6,6.0,0
1,1.3685470676742413,24,1,1.0,1
0,0.0,27,1,1.0,1
3,0.7273466389619104,31,12,11.0,0
0,1.473797785971382,26,1,1.0,1
0,1.9291818715173168,26,1,1.0,1
0,0.0105157083168308,25,1,1.0,1
1,1.190448255529794,29,1,1.0,0
10,2.2937169782711733,37,6,6.0,0
1,2.1054848175330703,28,12,12.0,0
9,1.5927440641898056,32,6,6.0,0
3,2.097294528385442,30,1,1.0,0
3,2.797272001893256,34,12,9.0,0
11,2.915392259509181,30,6,5.0,0
0,1.1140086222230423,26,1,1.0,1
4,0.3881188372041103,28,12,8.0,0
5,1.0510459480703565,27,6,5.0,0
5,2.1848575910974817,30,12,12.0,0
2,2.34629255362042,31,1,1.0,0
1,1.7027748326841106,26,12,6.0,1
1,0.6052465413331591,28,1,1.0,1
0,0.0,29,6,5.0,1
7,1.0937198497824143,29,1,1.0,0
3,1.0037935536279234,31,1,1.0,0
1,1.8016727279236249,27,12,12.0,0
5,2.6019416152282884,34,12,9.0,0
0,2.015751687486784,31,12,12.0,0
3,2.6270144241174664,36,1,1.0,0
3,2.3912544836833884,28,1,1.0,0
1,0.0,28,1,1.0,1
1,3.47386131851435,29,12,5.0,0
2,0.90651711898179,32,1,1.0,1
3,1.6045017617179214,33,6,5.0,0
10,2.0463455048737464,31,12,9.0,0
4,2.663708076444263,37,6,6.0,0
0,0.4835239749218715,33,1,1.0,0
4,1.6722717142471004,34,12,9.0,0
5,2.2091626688997463,29,1,1.0,0
3,1.8490201316114023,28,6,5.0,1
20,2.2701968475627075,26,6,6.0,0
0,0.2381226121202477,31,1,1.0,1
2,0.1415983373233573,25,1,1.0,1
0,1.1477316932260018,30,1,1.0,1
1,4.447589728960009,25,6,6.0,0
1,2.356268151445732,29,1,1.0,1
4,2.2611273930899203,26,6,6.0,0
2,2.596043672007314,29,12,12.0,0
6,2.272774967251517,31,12,7.0,1
5,1.1100483254963032,29,6,6.0,0
0,1.3363973026593745,31,1,1.0,1
10,2.6688396076725764,27,6,6.0,0
1,2.1786105972966245,29,6,6.0,0
2,3.01695127549859,26,12,12.0,0
2,1.5015923260370516,30,1,1.0,1
2,0.5416915426072071,25,12,12.0,0
2,2.415605364838678,29,1,1.0,0
2,1.6506103048187275,34,12,12.0,0
1,0.7038140220963489,29,1,1.0,1
6,2.013243810312465,26,6,3.0,0
2,2.7805037064917864,32,1,1.0,0
1,2.156248176227869,34,1,1.0,0
0,1.1151234358981394,30,1,1.0,1
3,1.961709987609038,28,1,1.0,0
6,0.187002905407751,32,1,1.0,0
1,0.5149945256648368,29,1,1.0,0
8,1.92601437451522,34,12,12.0,0
3,0.9434241983951036,30,1,1.0,0
1,1.0334012853501946,27,1,1.0,1
6,2.3150635265748494,30,1,1.0,0
1,1.1990901943736387,29,1,1.0,1
1,0.0615915036117126,28,6,6.0,1
6,2.4148924914399106,29,1,1.0,0
1,1.3289186798303427,28,1,1.0,1
7,1.634174692665496,27,1,1.0,0
8,3.9074178734298814,26,1,1.0,0
2,0.2336664486338364,27,1,1.0,1
1,0.413586047284734,27,1,1.0,0
5,2.027589676129577,29,6,6.0,0
4,0.5084313113858941,33,12,11.0,0
2,3.257497335155533,29,1,1.0,0
5,2.154909108974479,24,6,6.0,0
1,1.6706967838975395,27,1,1.0,1
17,2.7111698144648724,27,6,4.0,0
7,2.452512718360849,33,12,12.0,0
0,1.7921199685276663,29,1,1.0,1
